array,site,week,species,presence,detections,month,year
LU22,LU22_89,2024-06-16T00:00:00Z,moose,0,0,6,2024
LU22,LU22_89,2024-06-16T00:00:00Z,red fox,0,0,6,2024
LU22,LU22_89,2024-06-16T00:00:00Z,red squirrel,0,0,6,2024
LU22,LU22_89,2024-06-16T00:00:00Z,snowshoe hare,1,6,6,2024
LU22,LU22_89,2024-06-16T00:00:00Z,white-tailed deer,0,0,6,2024
LU22,LU22_89,2024-06-16T00:00:00Z,wolverine,0,0,6,2024
LU22,LU22_89,2024-06-23T00:00:00Z,black bear,1,2,6,2024
LU22,LU22_89,2024-06-23T00:00:00Z,caribou,0,0,6,2024
LU22,LU22_89,2024-06-23T00:00:00Z,cougar,0,0,6,2024
LU22,LU22_89,2024-06-23T00:00:00Z,coyote,0,0,6,2024
LU22,LU22_89,2024-06-23T00:00:00Z,fisher,0,0,6,2024
LU22,LU22_89,2024-06-23T00:00:00Z,grey wolf,0,0,6,2024
LU22,LU22_89,2024-06-23T00:00:00Z,lynx,0,0,6,2024
LU22,LU22_89,2024-06-23T00:00:00Z,moose,0,0,6,2024
LU22,LU22_89,2024-06-23T00:00:00Z,red fox,0,0,6,2024
LU22,LU22_89,2024-06-23T00:00:00Z,red squirrel,0,0,6,2024
LU22,LU22_89,2024-06-23T00:00:00Z,snowshoe hare,1,4,6,2024
LU22,LU22_89,2024-06-23T00:00:00Z,white-tailed deer,0,0,6,2024
LU22,LU22_89,2024-06-23T00:00:00Z,wolverine,0,0,6,2024
LU22,LU22_89,2024-06-30T00:00:00Z,black bear,0,0,6,2024
LU22,LU22_89,2024-06-30T00:00:00Z,caribou,0,0,6,2024
LU22,LU22_89,2024-06-30T00:00:00Z,cougar,0,0,6,2024
LU22,LU22_89,2024-06-30T00:00:00Z,coyote,0,0,6,2024
LU22,LU22_89,2024-06-30T00:00:00Z,fisher,0,0,6,2024
LU22,LU22_89,2024-06-30T00:00:00Z,grey wolf,0,0,6,2024
LU22,LU22_89,2024-06-30T00:00:00Z,lynx,0,0,6,2024
LU22,LU22_89,2024-06-30T00:00:00Z,moose,0,0,6,2024
LU22,LU22_89,2024-06-30T00:00:00Z,red fox,0,0,6,2024
LU22,LU22_89,2024-06-30T00:00:00Z,red squirrel,0,0,6,2024
LU22,LU22_89,2024-06-30T00:00:00Z,snowshoe hare,1,2,6,2024
LU22,LU22_89,2024-06-30T00:00:00Z,white-tailed deer,0,0,6,2024
LU22,LU22_89,2024-06-30T00:00:00Z,wolverine,0,0,6,2024
LU22,LU22_89,2024-07-07T00:00:00Z,black bear,0,0,7,2024
LU22,LU22_89,2024-07-07T00:00:00Z,caribou,0,0,7,2024
LU22,LU22_89,2024-07-07T00:00:00Z,cougar,0,0,7,2024
LU22,LU22_89,2024-07-07T00:00:00Z,coyote,0,0,7,2024
LU22,LU22_89,2024-07-07T00:00:00Z,fisher,0,0,7,2024
LU22,LU22_89,2024-07-07T00:00:00Z,grey wolf,0,0,7,2024
LU22,LU22_89,2024-07-07T00:00:00Z,lynx,0,0,7,2024
LU22,LU22_89,2024-07-07T00:00:00Z,moose,1,1,7,2024
LU22,LU22_89,2024-07-07T00:00:00Z,red fox,0,0,7,2024
LU22,LU22_89,2024-07-07T00:00:00Z,red squirrel,0,0,7,2024
LU22,LU22_89,2024-07-07T00:00:00Z,snowshoe hare,1,2,7,2024
LU22,LU22_89,2024-07-07T00:00:00Z,white-tailed deer,0,0,7,2024
LU22,LU22_89,2024-07-07T00:00:00Z,wolverine,0,0,7,2024
LU22,LU22_89,2024-07-14T00:00:00Z,black bear,0,0,7,2024
LU22,LU22_89,2024-07-14T00:00:00Z,caribou,0,0,7,2024
LU22,LU22_89,2024-07-14T00:00:00Z,cougar,0,0,7,2024
LU22,LU22_89,2024-07-14T00:00:00Z,coyote,1,1,7,2024
LU22,LU22_89,2024-07-14T00:00:00Z,fisher,0,0,7,2024
LU22,LU22_89,2024-07-14T00:00:00Z,grey wolf,0,0,7,2024
LU22,LU22_89,2024-07-14T00:00:00Z,lynx,0,0,7,2024
LU22,LU22_89,2024-07-14T00:00:00Z,moose,0,0,7,2024
LU22,LU22_89,2024-07-14T00:00:00Z,red fox,0,0,7,2024
LU22,LU22_89,2024-07-14T00:00:00Z,red squirrel,0,0,7,2024
LU22,LU22_89,2024-07-14T00:00:00Z,snowshoe hare,0,0,7,2024
LU22,LU22_89,2024-07-14T00:00:00Z,white-tailed deer,0,0,7,2024
LU22,LU22_89,2024-07-14T00:00:00Z,wolverine,0,0,7,2024
LU22,LU22_89,2024-07-21T00:00:00Z,black bear,0,0,7,2024
LU22,LU22_89,2024-07-21T00:00:00Z,caribou,0,0,7,2024
LU22,LU22_89,2024-07-21T00:00:00Z,cougar,0,0,7,2024
LU22,LU22_89,2024-07-21T00:00:00Z,coyote,0,0,7,2024
LU22,LU22_89,2024-07-21T00:00:00Z,fisher,0,0,7,2024
LU22,LU22_89,2024-07-21T00:00:00Z,grey wolf,0,0,7,2024
LU22,LU22_89,2024-07-21T00:00:00Z,lynx,0,0,7,2024
LU22,LU22_89,2024-07-21T00:00:00Z,moose,0,0,7,2024
LU22,LU22_89,2024-07-21T00:00:00Z,red fox,0,0,7,2024
LU22,LU22_89,2024-07-21T00:00:00Z,red squirrel,0,0,7,2024
LU22,LU22_89,2024-07-21T00:00:00Z,snowshoe hare,1,1,7,2024
LU22,LU22_89,2024-07-21T00:00:00Z,white-tailed deer,0,0,7,2024
LU22,LU22_89,2024-07-21T00:00:00Z,wolverine,0,0,7,2024
LU22,LU22_89,2024-07-28T00:00:00Z,black bear,0,0,7,2024
LU22,LU22_89,2024-07-28T00:00:00Z,caribou,0,0,7,2024
LU22,LU22_89,2024-07-28T00:00:00Z,cougar,0,0,7,2024
LU22,LU22_89,2024-07-28T00:00:00Z,coyote,0,0,7,2024
LU22,LU22_89,2024-07-28T00:00:00Z,fisher,0,0,7,2024
LU22,LU22_89,2024-07-28T00:00:00Z,grey wolf,0,0,7,2024
LU22,LU22_89,2024-07-28T00:00:00Z,lynx,0,0,7,2024
LU22,LU22_89,2024-07-28T00:00:00Z,moose,0,0,7,2024
LU22,LU22_89,2024-07-28T00:00:00Z,red fox,0,0,7,2024
LU22,LU22_89,2024-07-28T00:00:00Z,red squirrel,0,0,7,2024
LU22,LU22_89,2024-07-28T00:00:00Z,snowshoe hare,1,3,7,2024
LU22,LU22_89,2024-07-28T00:00:00Z,white-tailed deer,1,1,7,2024
LU22,LU22_89,2024-07-28T00:00:00Z,wolverine,0,0,7,2024
LU22,LU22_89,2024-08-04T00:00:00Z,black bear,0,0,8,2024
LU22,LU22_89,2024-08-04T00:00:00Z,caribou,0,0,8,2024
LU22,LU22_89,2024-08-04T00:00:00Z,cougar,0,0,8,2024
LU22,LU22_89,2024-08-04T00:00:00Z,coyote,0,0,8,2024
LU22,LU22_89,2024-08-04T00:00:00Z,fisher,0,0,8,2024
LU22,LU22_89,2024-08-04T00:00:00Z,grey wolf,0,0,8,2024
LU22,LU22_89,2024-08-04T00:00:00Z,lynx,0,0,8,2024
LU22,LU22_89,2024-08-04T00:00:00Z,moose,0,0,8,2024
LU22,LU22_89,2024-08-04T00:00:00Z,red fox,0,0,8,2024
LU22,LU22_89,2024-08-04T00:00:00Z,red squirrel,0,0,8,2024
LU22,LU22_89,2024-08-04T00:00:00Z,snowshoe hare,0,0,8,2024
LU22,LU22_89,2024-08-04T00:00:00Z,white-tailed deer,0,0,8,2024
LU22,LU22_89,2024-08-04T00:00:00Z,wolverine,0,0,8,2024
LU22,LU22_89,2024-08-11T00:00:00Z,black bear,0,0,8,2024
LU22,LU22_89,2024-08-11T00:00:00Z,caribou,0,0,8,2024
LU22,LU22_89,2024-08-11T00:00:00Z,cougar,0,0,8,2024
LU22,LU22_89,2024-08-11T00:00:00Z,coyote,0,0,8,2024
LU22,LU22_89,2024-08-11T00:00:00Z,fisher,0,0,8,2024
LU22,LU22_89,2024-08-11T00:00:00Z,grey wolf,0,0,8,2024
LU22,LU22_89,2024-08-11T00:00:00Z,lynx,1,1,8,2024
LU22,LU22_89,2024-08-11T00:00:00Z,moose,0,0,8,2024
LU22,LU22_89,2024-08-11T00:00:00Z,red fox,0,0,8,2024
LU22,LU22_89,2024-08-11T00:00:00Z,red squirrel,0,0,8,2024
LU22,LU22_89,2024-08-11T00:00:00Z,snowshoe hare,1,1,8,2024
LU22,LU22_89,2024-08-11T00:00:00Z,white-tailed deer,0,0,8,2024
LU22,LU22_89,2024-08-11T00:00:00Z,wolverine,0,0,8,2024
LU22,LU22_89,2024-08-18T00:00:00Z,black bear,0,0,8,2024
LU22,LU22_89,2024-08-18T00:00:00Z,caribou,0,0,8,2024
LU22,LU22_89,2024-08-18T00:00:00Z,cougar,0,0,8,2024
LU22,LU22_89,2024-08-18T00:00:00Z,coyote,0,0,8,2024
LU22,LU22_89,2024-08-18T00:00:00Z,fisher,0,0,8,2024
LU22,LU22_89,2024-08-18T00:00:00Z,grey wolf,0,0,8,2024
LU22,LU22_89,2024-08-18T00:00:00Z,lynx,0,0,8,2024
LU22,LU22_89,2024-08-18T00:00:00Z,moose,0,0,8,2024
LU22,LU22_89,2024-08-18T00:00:00Z,red fox,0,0,8,2024
LU22,LU22_89,2024-08-18T00:00:00Z,red squirrel,0,0,8,2024
LU22,LU22_89,2024-08-18T00:00:00Z,snowshoe hare,0,0,8,2024
LU22,LU22_89,2024-08-18T00:00:00Z,white-tailed deer,0,0,8,2024
LU22,LU22_89,2024-08-18T00:00:00Z,wolverine,0,0,8,2024
LU22,LU22_89,2024-08-25T00:00:00Z,black bear,0,0,8,2024
LU22,LU22_89,2024-08-25T00:00:00Z,caribou,0,0,8,2024
LU22,LU22_89,2024-08-25T00:00:00Z,cougar,0,0,8,2024
LU22,LU22_89,2024-08-25T00:00:00Z,coyote,0,0,8,2024
LU22,LU22_89,2024-08-25T00:00:00Z,fisher,0,0,8,2024
LU22,LU22_89,2024-08-25T00:00:00Z,grey wolf,0,0,8,2024
LU22,LU22_89,2024-08-25T00:00:00Z,lynx,0,0,8,2024
LU22,LU22_89,2024-08-25T00:00:00Z,moose,0,0,8,2024
LU22,LU22_89,2024-08-25T00:00:00Z,red fox,0,0,8,2024
LU22,LU22_89,2024-08-25T00:00:00Z,red squirrel,1,1,8,2024
LU22,LU22_89,2024-08-25T00:00:00Z,snowshoe hare,0,0,8,2024
LU22,LU22_89,2024-08-25T00:00:00Z,white-tailed deer,0,0,8,2024
LU22,LU22_89,2024-08-25T00:00:00Z,wolverine,0,0,8,2024
LU22,LU22_89,2024-09-01T00:00:00Z,black bear,0,0,9,2024
LU22,LU22_89,2024-09-01T00:00:00Z,caribou,0,0,9,2024
LU22,LU22_89,2024-09-01T00:00:00Z,cougar,0,0,9,2024
LU22,LU22_89,2024-09-01T00:00:00Z,coyote,0,0,9,2024
LU22,LU22_89,2024-09-01T00:00:00Z,fisher,0,0,9,2024
LU22,LU22_89,2024-09-01T00:00:00Z,grey wolf,0,0,9,2024
LU22,LU22_89,2024-09-01T00:00:00Z,lynx,0,0,9,2024
LU22,LU22_89,2024-09-01T00:00:00Z,moose,0,0,9,2024
LU22,LU22_89,2024-09-01T00:00:00Z,red fox,0,0,9,2024
LU22,LU22_89,2024-09-01T00:00:00Z,red squirrel,1,1,9,2024
LU22,LU22_89,2024-09-01T00:00:00Z,snowshoe hare,1,1,9,2024
LU22,LU22_89,2024-09-01T00:00:00Z,white-tailed deer,0,0,9,2024
LU22,LU22_89,2024-09-01T00:00:00Z,wolverine,0,0,9,2024
LU22,LU22_94,2023-09-24T00:00:00Z,black bear,0,0,9,2023
LU22,LU22_94,2023-09-24T00:00:00Z,caribou,0,0,9,2023
LU22,LU22_94,2023-09-24T00:00:00Z,cougar,0,0,9,2023
LU22,LU22_94,2023-09-24T00:00:00Z,coyote,0,0,9,2023
LU22,LU22_94,2023-09-24T00:00:00Z,fisher,0,0,9,2023
LU22,LU22_94,2023-09-24T00:00:00Z,grey wolf,0,0,9,2023
LU22,LU22_94,2023-09-24T00:00:00Z,lynx,0,0,9,2023
LU22,LU22_94,2023-09-24T00:00:00Z,moose,0,0,9,2023
LU22,LU22_94,2023-09-24T00:00:00Z,red fox,0,0,9,2023
LU22,LU22_94,2023-09-24T00:00:00Z,red squirrel,0,0,9,2023
LU22,LU22_94,2023-09-24T00:00:00Z,snowshoe hare,0,0,9,2023
LU22,LU22_94,2023-09-24T00:00:00Z,white-tailed deer,0,0,9,2023
LU22,LU22_94,2023-09-24T00:00:00Z,wolverine,0,0,9,2023
LU22,LU22_94,2023-10-01T00:00:00Z,black bear,0,0,10,2023
LU22,LU22_94,2023-10-01T00:00:00Z,caribou,0,0,10,2023
LU22,LU22_94,2023-10-01T00:00:00Z,cougar,0,0,10,2023
LU22,LU22_94,2023-10-01T00:00:00Z,coyote,0,0,10,2023
LU22,LU22_94,2023-10-01T00:00:00Z,fisher,0,0,10,2023
LU22,LU22_94,2023-10-01T00:00:00Z,grey wolf,0,0,10,2023
LU22,LU22_94,2023-10-01T00:00:00Z,lynx,0,0,10,2023
LU22,LU22_94,2023-10-01T00:00:00Z,moose,0,0,10,2023
LU22,LU22_94,2023-10-01T00:00:00Z,red fox,0,0,10,2023
LU22,LU22_94,2023-10-01T00:00:00Z,red squirrel,0,0,10,2023
LU22,LU22_94,2023-10-01T00:00:00Z,snowshoe hare,0,0,10,2023
LU22,LU22_94,2023-10-01T00:00:00Z,white-tailed deer,0,0,10,2023
LU22,LU22_94,2023-10-01T00:00:00Z,wolverine,0,0,10,2023
LU22,LU22_94,2023-10-08T00:00:00Z,black bear,0,0,10,2023
LU22,LU22_94,2023-10-08T00:00:00Z,caribou,0,0,10,2023
LU22,LU22_94,2023-10-08T00:00:00Z,cougar,0,0,10,2023
LU22,LU22_94,2023-10-08T00:00:00Z,coyote,0,0,10,2023
LU22,LU22_94,2023-10-08T00:00:00Z,fisher,0,0,10,2023
LU22,LU22_94,2023-10-08T00:00:00Z,grey wolf,0,0,10,2023
LU22,LU22_94,2023-10-08T00:00:00Z,lynx,0,0,10,2023
LU22,LU22_94,2023-10-08T00:00:00Z,moose,0,0,10,2023
LU22,LU22_94,2023-10-08T00:00:00Z,red fox,0,0,10,2023
LU22,LU22_94,2023-10-08T00:00:00Z,red squirrel,0,0,10,2023
LU22,LU22_94,2023-10-08T00:00:00Z,snowshoe hare,0,0,10,2023
LU22,LU22_94,2023-10-08T00:00:00Z,white-tailed deer,0,0,10,2023
LU22,LU22_94,2023-10-08T00:00:00Z,wolverine,0,0,10,2023
LU22,LU22_94,2023-10-15T00:00:00Z,black bear,0,0,10,2023
LU22,LU22_94,2023-10-15T00:00:00Z,caribou,0,0,10,2023
LU22,LU22_94,2023-10-15T00:00:00Z,cougar,0,0,10,2023
LU22,LU22_94,2023-10-15T00:00:00Z,coyote,0,0,10,2023
LU22,LU22_94,2023-10-15T00:00:00Z,fisher,0,0,10,2023
LU22,LU22_94,2023-10-15T00:00:00Z,grey wolf,0,0,10,2023
LU22,LU22_94,2023-10-15T00:00:00Z,lynx,0,0,10,2023
LU22,LU22_94,2023-10-15T00:00:00Z,moose,0,0,10,2023
LU22,LU22_94,2023-10-15T00:00:00Z,red fox,0,0,10,2023
LU22,LU22_94,2023-10-15T00:00:00Z,red squirrel,0,0,10,2023
LU22,LU22_94,2023-10-15T00:00:00Z,snowshoe hare,0,0,10,2023
LU22,LU22_94,2023-10-15T00:00:00Z,white-tailed deer,0,0,10,2023
LU22,LU22_94,2023-10-15T00:00:00Z,wolverine,0,0,10,2023
LU22,LU22_94,2023-10-22T00:00:00Z,black bear,0,0,10,2023
LU22,LU22_94,2023-10-22T00:00:00Z,caribou,0,0,10,2023
LU22,LU22_94,2023-10-22T00:00:00Z,cougar,0,0,10,2023
LU22,LU22_94,2023-10-22T00:00:00Z,coyote,0,0,10,2023
LU22,LU22_94,2023-10-22T00:00:00Z,fisher,0,0,10,2023
LU22,LU22_94,2023-10-22T00:00:00Z,grey wolf,0,0,10,2023
LU22,LU22_94,2023-10-22T00:00:00Z,lynx,0,0,10,2023
LU22,LU22_94,2023-10-22T00:00:00Z,moose,0,0,10,2023
LU22,LU22_94,2023-10-22T00:00:00Z,red fox,0,0,10,2023
LU22,LU22_94,2023-10-22T00:00:00Z,red squirrel,0,0,10,2023
LU22,LU22_94,2023-10-22T00:00:00Z,snowshoe hare,0,0,10,2023
LU22,LU22_94,2023-10-22T00:00:00Z,white-tailed deer,0,0,10,2023
LU22,LU22_94,2023-10-22T00:00:00Z,wolverine,0,0,10,2023
LU22,LU22_94,2023-10-29T00:00:00Z,black bear,0,0,10,2023
LU22,LU22_94,2023-10-29T00:00:00Z,caribou,0,0,10,2023
LU22,LU22_94,2023-10-29T00:00:00Z,cougar,0,0,10,2023
LU22,LU22_94,2023-10-29T00:00:00Z,coyote,0,0,10,2023
LU22,LU22_94,2023-10-29T00:00:00Z,fisher,1,1,10,2023
LU22,LU22_94,2023-10-29T00:00:00Z,grey wolf,0,0,10,2023
LU22,LU22_94,2023-10-29T00:00:00Z,lynx,0,0,10,2023
LU22,LU22_94,2023-10-29T00:00:00Z,moose,0,0,10,2023
LU22,LU22_94,2023-10-29T00:00:00Z,red fox,0,0,10,2023
LU22,LU22_94,2023-10-29T00:00:00Z,red squirrel,0,0,10,2023
LU22,LU22_94,2023-10-29T00:00:00Z,snowshoe hare,0,0,10,2023
LU22,LU22_94,2023-10-29T00:00:00Z,white-tailed deer,0,0,10,2023
LU22,LU22_94,2023-10-29T00:00:00Z,wolverine,0,0,10,2023
LU22,LU22_94,2023-11-05T00:00:00Z,black bear,0,0,11,2023
LU22,LU22_94,2023-11-05T00:00:00Z,caribou,0,0,11,2023
LU22,LU22_94,2023-11-05T00:00:00Z,cougar,0,0,11,2023
LU22,LU22_94,2023-11-05T00:00:00Z,coyote,1,1,11,2023
LU22,LU22_94,2023-11-05T00:00:00Z,fisher,0,0,11,2023
LU22,LU22_94,2023-11-05T00:00:00Z,grey wolf,0,0,11,2023
LU22,LU22_94,2023-11-05T00:00:00Z,lynx,0,0,11,2023
LU22,LU22_94,2023-11-05T00:00:00Z,moose,0,0,11,2023
LU22,LU22_94,2023-11-05T00:00:00Z,red fox,0,0,11,2023
LU22,LU22_94,2023-11-05T00:00:00Z,red squirrel,0,0,11,2023
LU22,LU22_94,2023-11-05T00:00:00Z,snowshoe hare,0,0,11,2023
LU22,LU22_94,2023-11-05T00:00:00Z,white-tailed deer,0,0,11,2023
LU22,LU22_94,2023-11-05T00:00:00Z,wolverine,0,0,11,2023
LU22,LU22_94,2023-11-12T00:00:00Z,black bear,0,0,11,2023
LU22,LU22_94,2023-11-12T00:00:00Z,caribou,0,0,11,2023
LU22,LU22_94,2023-11-12T00:00:00Z,cougar,0,0,11,2023
LU22,LU22_94,2023-11-12T00:00:00Z,coyote,0,0,11,2023
LU22,LU22_94,2023-11-12T00:00:00Z,fisher,0,0,11,2023
LU22,LU22_94,2023-11-12T00:00:00Z,grey wolf,0,0,11,2023
LU22,LU22_94,2023-11-12T00:00:00Z,lynx,0,0,11,2023
LU22,LU22_94,2023-11-12T00:00:00Z,moose,0,0,11,2023
LU22,LU22_94,2023-11-12T00:00:00Z,red fox,0,0,11,2023
LU22,LU22_94,2023-11-12T00:00:00Z,red squirrel,0,0,11,2023
LU22,LU22_94,2023-11-12T00:00:00Z,snowshoe hare,0,0,11,2023
LU22,LU22_94,2023-11-12T00:00:00Z,white-tailed deer,0,0,11,2023
LU22,LU22_94,2023-11-12T00:00:00Z,wolverine,0,0,11,2023
LU22,LU22_94,2023-11-19T00:00:00Z,black bear,0,0,11,2023
LU22,LU22_94,2023-11-19T00:00:00Z,caribou,0,0,11,2023
LU22,LU22_94,2023-11-19T00:00:00Z,cougar,0,0,11,2023
LU22,LU22_94,2023-11-19T00:00:00Z,coyote,0,0,11,2023
LU22,LU22_94,2023-11-19T00:00:00Z,fisher,0,0,11,2023
LU22,LU22_94,2023-11-19T00:00:00Z,grey wolf,0,0,11,2023
LU22,LU22_94,2023-11-19T00:00:00Z,lynx,0,0,11,2023
LU22,LU22_94,2023-11-19T00:00:00Z,moose,0,0,11,2023
LU22,LU22_94,2023-11-19T00:00:00Z,red fox,0,0,11,2023
LU22,LU22_94,2023-11-19T00:00:00Z,red squirrel,0,0,11,2023
LU22,LU22_94,2023-11-19T00:00:00Z,snowshoe hare,0,0,11,2023
LU22,LU22_94,2023-11-19T00:00:00Z,white-tailed deer,0,0,11,2023
LU22,LU22_94,2023-11-19T00:00:00Z,wolverine,0,0,11,2023
LU22,LU22_94,2023-11-26T00:00:00Z,black bear,0,0,11,2023
LU22,LU22_94,2023-11-26T00:00:00Z,caribou,0,0,11,2023
LU22,LU22_94,2023-11-26T00:00:00Z,cougar,0,0,11,2023
LU22,LU22_94,2023-11-26T00:00:00Z,coyote,1,1,11,2023
LU22,LU22_94,2023-11-26T00:00:00Z,fisher,0,0,11,2023
LU22,LU22_94,2023-11-26T00:00:00Z,grey wolf,0,0,11,2023
LU22,LU22_94,2023-11-26T00:00:00Z,lynx,0,0,11,2023
LU22,LU22_94,2023-11-26T00:00:00Z,moose,0,0,11,2023
LU22,LU22_94,2023-11-26T00:00:00Z,red fox,0,0,11,2023
LU22,LU22_94,2023-11-26T00:00:00Z,red squirrel,0,0,11,2023
LU22,LU22_94,2023-11-26T00:00:00Z,snowshoe hare,0,0,11,2023
LU22,LU22_94,2023-11-26T00:00:00Z,white-tailed deer,0,0,11,2023
LU22,LU22_94,2023-11-26T00:00:00Z,wolverine,0,0,11,2023
LU22,LU22_94,2023-12-03T00:00:00Z,black bear,0,0,12,2023
LU22,LU22_94,2023-12-03T00:00:00Z,caribou,0,0,12,2023
LU22,LU22_94,2023-12-03T00:00:00Z,cougar,0,0,12,2023
LU22,LU22_94,2023-12-03T00:00:00Z,coyote,0,0,12,2023
LU22,LU22_94,2023-12-03T00:00:00Z,fisher,1,2,12,2023
LU22,LU22_94,2023-12-03T00:00:00Z,grey wolf,0,0,12,2023
LU22,LU22_94,2023-12-03T00:00:00Z,lynx,0,0,12,2023
LU22,LU22_94,2023-12-03T00:00:00Z,moose,0,0,12,2023
LU22,LU22_94,2023-12-03T00:00:00Z,red fox,0,0,12,2023
LU22,LU22_94,2023-12-03T00:00:00Z,red squirrel,0,0,12,2023
LU22,LU22_94,2023-12-03T00:00:00Z,snowshoe hare,0,0,12,2023
LU22,LU22_94,2023-12-03T00:00:00Z,white-tailed deer,0,0,12,2023
LU22,LU22_94,2023-12-03T00:00:00Z,wolverine,0,0,12,2023
LU22,LU22_94,2023-12-10T00:00:00Z,black bear,0,0,12,2023
LU22,LU22_94,2023-12-10T00:00:00Z,caribou,0,0,12,2023
LU22,LU22_94,2023-12-10T00:00:00Z,cougar,0,0,12,2023
LU22,LU22_94,2023-12-10T00:00:00Z,coyote,0,0,12,2023
LU22,LU22_94,2023-12-10T00:00:00Z,fisher,0,0,12,2023
LU22,LU22_94,2023-12-10T00:00:00Z,grey wolf,0,0,12,2023
LU22,LU22_94,2023-12-10T00:00:00Z,lynx,0,0,12,2023
LU22,LU22_94,2023-12-10T00:00:00Z,moose,0,0,12,2023
LU22,LU22_94,2023-12-10T00:00:00Z,red fox,0,0,12,2023
LU22,LU22_94,2023-12-10T00:00:00Z,red squirrel,0,0,12,2023
LU22,LU22_94,2023-12-10T00:00:00Z,snowshoe hare,0,0,12,2023
LU22,LU22_94,2023-12-10T00:00:00Z,white-tailed deer,0,0,12,2023
LU22,LU22_94,2023-12-10T00:00:00Z,wolverine,0,0,12,2023
LU22,LU22_94,2023-12-17T00:00:00Z,black bear,0,0,12,2023
LU22,LU22_94,2023-12-17T00:00:00Z,caribou,0,0,12,2023
LU22,LU22_94,2023-12-17T00:00:00Z,cougar,0,0,12,2023
LU22,LU22_94,2023-12-17T00:00:00Z,coyote,0,0,12,2023
LU22,LU22_94,2023-12-17T00:00:00Z,fisher,0,0,12,2023
LU22,LU22_94,2023-12-17T00:00:00Z,grey wolf,0,0,12,2023
LU22,LU22_94,2023-12-17T00:00:00Z,lynx,0,0,12,2023
LU22,LU22_94,2023-12-17T00:00:00Z,moose,0,0,12,2023
LU22,LU22_94,2023-12-17T00:00:00Z,red fox,0,0,12,2023
LU22,LU22_94,2023-12-17T00:00:00Z,red squirrel,0,0,12,2023
LU22,LU22_94,2023-12-17T00:00:00Z,snowshoe hare,0,0,12,2023
LU22,LU22_94,2023-12-17T00:00:00Z,white-tailed deer,0,0,12,2023
LU22,LU22_94,2023-12-17T00:00:00Z,wolverine,0,0,12,2023
LU22,LU22_94,2023-12-24T00:00:00Z,black bear,0,0,12,2023
LU22,LU22_94,2023-12-24T00:00:00Z,caribou,0,0,12,2023
LU22,LU22_94,2023-12-24T00:00:00Z,cougar,0,0,12,2023
LU22,LU22_94,2023-12-24T00:00:00Z,coyote,0,0,12,2023
LU22,LU22_94,2023-12-24T00:00:00Z,fisher,0,0,12,2023
LU22,LU22_94,2023-12-24T00:00:00Z,grey wolf,0,0,12,2023
LU22,LU22_94,2023-12-24T00:00:00Z,lynx,0,0,12,2023
LU22,LU22_94,2023-12-24T00:00:00Z,moose,0,0,12,2023
LU22,LU22_94,2023-12-24T00:00:00Z,red fox,0,0,12,2023
LU22,LU22_94,2023-12-24T00:00:00Z,red squirrel,1,1,12,2023
LU22,LU22_94,2023-12-24T00:00:00Z,snowshoe hare,0,0,12,2023
LU22,LU22_94,2023-12-24T00:00:00Z,white-tailed deer,0,0,12,2023
LU22,LU22_94,2023-12-24T00:00:00Z,wolverine,0,0,12,2023
LU22,LU22_94,2023-12-31T00:00:00Z,black bear,0,0,12,2023
LU22,LU22_94,2023-12-31T00:00:00Z,caribou,0,0,12,2023
LU22,LU22_94,2023-12-31T00:00:00Z,cougar,0,0,12,2023
LU22,LU22_94,2023-12-31T00:00:00Z,coyote,0,0,12,2023
LU22,LU22_94,2023-12-31T00:00:00Z,fisher,0,0,12,2023
LU22,LU22_94,2023-12-31T00:00:00Z,grey wolf,0,0,12,2023
LU22,LU22_94,2023-12-31T00:00:00Z,lynx,0,0,12,2023
LU22,LU22_94,2023-12-31T00:00:00Z,moose,0,0,12,2023
LU22,LU22_94,2023-12-31T00:00:00Z,red fox,0,0,12,2023
LU22,LU22_94,2023-12-31T00:00:00Z,red squirrel,0,0,12,2023
LU22,LU22_94,2023-12-31T00:00:00Z,snowshoe hare,0,0,12,2023
LU22,LU22_94,2023-12-31T00:00:00Z,white-tailed deer,0,0,12,2023
LU22,LU22_94,2023-12-31T00:00:00Z,wolverine,0,0,12,2023
LU22,LU22_94,2024-01-07T00:00:00Z,black bear,0,0,1,2024
LU22,LU22_94,2024-01-07T00:00:00Z,caribou,0,0,1,2024
LU22,LU22_94,2024-01-07T00:00:00Z,cougar,0,0,1,2024
LU22,LU22_94,2024-01-07T00:00:00Z,coyote,1,1,1,2024
LU22,LU22_94,2024-01-07T00:00:00Z,fisher,0,0,1,2024
LU22,LU22_94,2024-01-07T00:00:00Z,grey wolf,0,0,1,2024
LU22,LU22_94,2024-01-07T00:00:00Z,lynx,0,0,1,2024
LU22,LU22_94,2024-01-07T00:00:00Z,moose,0,0,1,2024
LU22,LU22_94,2024-01-07T00:00:00Z,red fox,0,0,1,2024
LU22,LU22_94,2024-01-07T00:00:00Z,red squirrel,0,0,1,2024
LU22,LU22_94,2024-01-07T00:00:00Z,snowshoe hare,0,0,1,2024
LU22,LU22_94,2024-01-07T00:00:00Z,white-tailed deer,0,0,1,2024
LU22,LU22_94,2024-01-07T00:00:00Z,wolverine,0,0,1,2024
LU22,LU22_94,2024-01-14T00:00:00Z,black bear,0,0,1,2024
LU22,LU22_94,2024-01-14T00:00:00Z,caribou,0,0,1,2024
