array,site,buffer_dist,AIRP-RUNWAY,BORROWPIT-DRY,BORROWPIT-WET,BORROWPITS,CAMP-INDUSTRIAL,CAMPGROUND,CANAL,CLEARING-UNKNOWN,CONVENTIONAL-SEISMIC,COUNTRY-RESIDENCE,CROP,CULTIVATION_ABANDONED,DUGOUT,FACILITY-OTHER,FACILITY-UNKNOWN,GOLFCOURSE,GREENSPACE,GRVL-SAND-PIT,HARVEST-AREA-1940,HARVEST-AREA-1950,HARVEST-AREA-1960,HARVEST-AREA-1963,HARVEST-AREA-1970,HARVEST-AREA-1971,HARVEST-AREA-1972,HARVEST-AREA-1973,HARVEST-AREA-1975,HARVEST-AREA-1976,HARVEST-AREA-1977,HARVEST-AREA-1978,HARVEST-AREA-1979,HARVEST-AREA-1980,HARVEST-AREA-1982,HARVEST-AREA-1983,HARVEST-AREA-1984,HARVEST-AREA-1985,HARVEST-AREA-1986,HARVEST-AREA-1987,HARVEST-AREA-1988,HARVEST-AREA-1989,HARVEST-AREA-1990,HARVEST-AREA-1991,HARVEST-AREA-1992,HARVEST-AREA-1993,HARVEST-AREA-1994,HARVEST-AREA-1995,HARVEST-AREA-1996,HARVEST-AREA-1997,HARVEST-AREA-1998,HARVEST-AREA-1999,HARVEST-AREA-2000,HARVEST-AREA-2001,HARVEST-AREA-2002,HARVEST-AREA-2003,HARVEST-AREA-2004,HARVEST-AREA-2005,HARVEST-AREA-2006,HARVEST-AREA-2007,HARVEST-AREA-2008,HARVEST-AREA-2009,HARVEST-AREA-2010,HARVEST-AREA-2011,HARVEST-AREA-2012,HARVEST-AREA-2013,HARVEST-AREA-2014,HARVEST-AREA-2015,HARVEST-AREA-2016,HARVEST-AREA-2017,HARVEST-AREA-2018,HARVEST-AREA-2019,HARVEST-AREA-2020,HARVEST-AREA-2021,HARVEST-AREA-2022,HARVEST-AREA-2023,HARVEST-AREA-WHITE-ZONE-1990,HARVEST-AREA-WHITE-ZONE-1994,HARVEST-AREA-WHITE-ZONE-1996,HARVEST-AREA-WHITE-ZONE-1997,HARVEST-AREA-WHITE-ZONE-2002,HARVEST-AREA-WHITE-ZONE-2004,LAGOON,LANDFILL,LOW-IMPACT-SEISMIC,MINES-OILSANDS,MINES-PITLAKE,MISC-OIL-GAS-FACILITY,OIL-GAS-PLANT,OPEN-PIT-MINE,OTHER-LINEAR-FEATURES,PIPELINE,RECREATION,RESERVOIR,RESIDENCE_CLEARING,RIS-BORROWPITS,RIS-CAMP-INDUSTRIAL,RIS-CLEARING-UNKNOWN,RIS-DRAINAGE,RIS-FACILITY-OPERATIONS,RIS-FACILITY-UNKNOWN,RIS-MINES-OILSANDS,RIS-OILSANDS-RMS,RIS-OVERBURDEN-DUMP,RIS-PLANT,RIS-RECLAIM-READY,RIS-RECLAIMED-PERMANENT,RIS-RECLAIMED-TEMP,RIS-ROAD,RIS-SOIL-REPLACED,RIS-SOIL-SALVAGED,RIS-TAILING-POND,RIS-TRANSMISSION-LINE,RIS-UTILITIES,RIS-WASTE,RIS-WINDROW,RLWY-SGL-TRACK,RLWY-SPUR,ROAD-GRAVEL-1L,ROAD-GRAVEL-2L,ROAD-PAVED-1L,ROAD-PAVED-2L,ROAD-PAVED-DIV,ROAD-PAVED-UNDIV-1L,ROAD-PAVED-UNDIV-2L,ROAD-UNCLASSIFIED,ROAD-UNIMPROVED,ROAD-UNPAVED-2L,ROAD-VEGETATED,ROAD-VEGETATED-OSE,ROAD-WINTER,ROUGH_PASTURE,RUNWAY,RURAL-RESIDENCE,SUMP,SURROUNDING-VEG,TAILING-POND,TAME_PASTURE,TRANSFER_STATION,TRANSMISSION-LINE,TRUCK-TRAIL,URBAN-INDUSTRIAL,URBAN-RESIDENCE,VEGETATED-EDGE-RAILWAYS,VEGETATED-EDGE-ROADS,WELL-ABAND,WELL-CASED,WELL-CLEARED-NOT-DRILLED,WELL-GAS,WELL-OIL,WELL-OTHER,WOODY-VEGETATION-REMOVAL
LU8,LU8_N20_24,10000,0,0,0,0,4.657403396708884e-4,0,0,0.0036411020640929027,0.0016032788891588903,0,0,0,0,1.122627068695222e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033068706944049237,0,0,0,0,0,0,0,0,0,0,0,0.005346158116798391,0.012597588195318104,0.0022747989666683727,6.859436049108635e-4,8.775223032863667e-6,0,0,4.866987208351747e-5,0.0030083197768632055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009174166214250212,0.005882339529878252,0,8.272121324124194e-4,0,0,7.122138432827173e-4,2.2722065723995035e-4,0,0,0,0,0,0.0484069710151921,0.0025203945125831075,0.0026238524277766386,2.2143859755335352e-4,0.004074815400907624,0.006563958151286677,0.008294316571398272,0,9.956532188867084e-4,0.00470368048096007,0.002946357639185712,0.010250630759361671,7.868688469223949e-4,0.007869620665809849,0.0747969793005034,2.7099161291865105e-4,1.1909259632355104e-4,8.206156058584e-4,7.432772796618421e-4,0,0,6.970626877584762e-5,0,0,0,0,0,0,0,2.2712436818119117e-4,0,7.666611668533953e-4,0.0017605591968934953,0,0,0,0,3.0980491807218474e-4,0,0.03957011944061889,0,0,0.0010033256857509391,0.002282347884890437,0,0,0,7.617124619141908e-4,0.007000491153749458,5.3708359232724434e-5,0,0,0,2.1473969464233061e-4,0
LU8,LU8_O20_24,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU8,LU8_O20_24,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020680559464553303,0,0,0,0,0,0
LU8,LU8_O20_24,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029539944928196438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036741419781850665,0,0,0,0,0,0,0,0,0,0,0.09350421896613421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013316548300661651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02947269542571326,0,0,0,0,0,0
LU8,LU8_O20_24,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018905564754069695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10622263472093324,0,0,0,0,0,0,0,0,0,0,0.08970316416948126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012801436396100655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018862525072480405,0,0,0,0,0,0
LU8,LU8_O20_24,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013128864412543103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1623677844006792,0,0,0,0,0,0,0,0,0,0,0.08064677936717052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010070963668745608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013098975744772775,0,0,0,0,0,0
LU8,LU8_O20_24,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.384986232051629e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23395067252908353,0,0,0,0,0,0,0,0,0,0,0.06490054898797798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007745151393916627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012404288721978707,0,0,0,0,0,0
LU8,LU8_O20_24,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7263911885122987e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2742939374323814,0,0,0,0,0,0,0,0,0,0,0.05426481170505284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006030724578130484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016083937188725035,0,0,0,0,0,0
LU8,LU8_O20_24,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1006183060057586e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34739109725637324,0,0,0,0,0,0,0,0,0,0,0.041370701011127664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007675660187356134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010939477494818394,0,0,0,0,0,0
LU8,LU8_O20_24,1000,0,0,0,0,0,0,0,0.0015483435347616254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3278157962469246e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39360066063764926,0,0,0,0,0,0,0,0,0,0,0.03036326866486432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008749736969806807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866922937735959,0,0,0,0,0,0
LU8,LU8_O20_24,1250,0,0,0,0,0,0,0,0.003677579250249607,5.494851019900884e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.579250972678339e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41140019645918086,0,0,0,0,0.00457043186493474,0,0,0,0,0,0.02431334155993504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007449460785659412,0,0,0,0,0,0,0,0,0,0,3.527610895323257e-4,0,0,0,0,0.00633316589972722,0,0,0,0,0,0
LU8,LU8_O20_24,1500,0,0,0,0,0,0,0,0.005339358679394432,2.466233302275629e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.957813175470374e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.445697913814508e-5,0,0,0,0,0,0,0.42079606429799093,0,0,0,0,0.0057286749619561384,0,0,0,0,0,0.02278220606098887,0,0,0,0,0,0,0.0016780712137989548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007033330899398334,0,0,0,0,0,0,0,0,0,0,8.748128572014967e-4,0,0,0,0,0.005447977195691597,0,0,0,0,0,0
LU8,LU8_O20_24,1750,0,0,0,0,0,0,0,0.005869833648652895,4.0378682232894734e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.377168863610775e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.260067038005135e-5,0,0,0,0,0,0,0.4196535868983348,0,3.0286409366261176e-4,0,0,0.00421134089286943,0,0,0,0,0,0.023534292855838555,0,0,0,0,0,0,0.0036271938130772083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006398061826693129,0,0,0,0,0,0,0.007739605768692235,0,0,0,0.0011755222365673152,0,0,0,0,0.006061612114052524,0,0,0,0,0,0
LU8,LU8_O20_24,2000,0,0,0,0,4.1384085064602043e-4,0,0,0.006395762169683853,5.43017694075338e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8577339216409506e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.027238825972713e-5,0,0,0,0,0,0,0.39847689491976357,0,2.3188032171043892e-4,0,0,0.010888638026277713,0,0,0,0,0,0.020287683293937153,0,0.00289923505260159,0,0,0,0,0.00570091869473046,0,0,0,0,0,0,0,0,0,0,4.001088187209981e-5,0,0,0.005454638059690823,0,0,0,0,0,0,0.028468473741691053,0,0,0,0.0013910364920776696,0,0,0,8.579751418242578e-5,0.006269318306265413,0,0,0,0,6.566140091404067e-5,0
LU8,LU8_O20_24,2250,0,0,0,0,0.0026731965334479057,0,0,0.0067680906888916825,5.14025640231935e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005077239120119872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.445533965197289e-5,0,0,0,0,0,0,0.3733539540314382,0,1.832140813514597e-4,0,0,0.020531089450306128,0,0,0,0,0,0.0176284988996217,0,0.00779985013046055,0,0,0,0,0.00654590322965375,0,0,0,0,0,0,0,0,0,0,1.9700146746767666e-4,0,0,0.004745212801140766,0,0,0,0,0,0,0.04421492398401274,0,0,0,0.002508571857548053,0,0,0,3.9812245989452523e-4,0.0056191048960187034,0,0,0,0,1.0056227420400995e-4,0
LU8,LU8_O20_24,2500,0,0,0,0,0.002165289192092579,0,0,0.006053038404786215,4.768007691565066e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012908538373322481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20919808765003e-6,0,0,0,0,0,1.0579139204783806e-4,0,0,0,0,0,0,0.3481474613028559,0,1.48403405894667e-4,0,0,0.018652594903138885,0,0,0,0,0,0.015687606669491934,0,0.010528549147266792,0,0,0,0,0.006201154184882927,0,0,0,0,0,0,0,0,0,0,2.8931677172625253e-4,0,0,0.004713579159860938,0,0,0,0,0,0,0.07080609053245518,0,0,0,0.0029857604448067054,0,0,0,5.824907283295994e-4,0.0070180195128499104,0,0,0,0,8.145544210523962e-5,0
LU8,LU8_O20_24,2750,0,0,0,0,0.0017894952000767283,0,0,0.00556701859035994,7.081512289941806e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018727689660178088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.393404688303943e-5,0,0,0,0,0,2.707250257758401e-4,0,0,0,0,0,0,0.327899073382511,0,1.2264744288816937e-4,0,0,0.015415367688546398,0,0,0,0,0,0.013975644140829807,0,0.013402263467022987,8.717829932297606e-4,0,0,0,0.0061519548254517645,0,0,0,0,0,0,0,0,0,0,3.460892915302054e-4,0,0,0.004184149881693969,0,0,0,0,0,0,0.0940398147987735,0,0,0,0.003383857704146741,0,0,0,6.966868992537021e-4,0.006458968222785034,0,0,0,0,6.731854719442106e-5,0
LU8,LU8_O20_24,3000,0,0,0,0,0.0015036730500644557,0,0,0.005646441629920438,6.790039119651709e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020179499406443105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.818900953014858e-5,0,0,0,0,0,3.996646856650117e-4,0,0,0,0,0,0,0.30932931463376134,0,1.030579207601967e-4,0,0,0.012953190904958977,0,0,0,0,0,0.01596769299589884,0,0.01808429799788495,0.00282599153664403,0,0,0,0.005943491142999843,0,0,0,0,0,0,0,0,0,0,4.009791818786403e-4,0,1.702307381663801e-5,0.0038524094800250802,0,0,0,0,0,0,0.110675989724004,0,0,0,0.0036473509231282506,0,0,0,0.0010408832656215526,0.00642862924795972,0,0,0,0,3.887657369228012e-4,0
LU8,LU8_O20_24,3250,0,0,0,0,0.0012812362083389755,0,0,0.005886941988967217,6.352851142479959e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01737190922890103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.430103536239529e-4,0,0,1.2361170198067214e-4,0,0,5.024908553839044e-4,0,0,0,0,0,0,0.2855559122371086,0,8.781266620987385e-5,0,0,0.011037038404225666,0,0,0,0,0,0.01694448852866869,0,0.02326619754814197,0.004803911038741282,0,0,0,0.005595252379382733,0,0,0,0,0,0,0,0,0,0,5.012117119942756e-4,0,2.0572841204489206e-5,0.0035638511692805703,0,0,0,0,0,0,0.12334171848594103,0,0,0,0.0036716341163996404,0,0,0,0.0025441740104666074,0.006651947306579216,0,0,0,0,3.3125601252594517e-4,0
LU8,LU8_O20_24,3500,0,0,0,0,0.0011047393837208624,0,0,0.005677671171439565,6.243213456351348e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014978840100430121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8250201379858786e-4,0,0,1.0658355936088674e-4,0,0,6.900570403570496e-4,0,0,0,0,0,0,0.2629843010668155,0,7.57160234156573e-5,0,0,0.009516630052623248,0,0,0,0,0,0.016670872058786524,0,0.028558493673792158,0.007412921110021319,0,0,0,0.004987548301655878,0,0,0,0,0,0,0,0,0,0,4.321672414644563e-4,0,8.178317689269141e-5,0.003352104069521755,0,0,0,0,0,0,0.13255803328125887,0,0,0,0.0035140512592601878,0,0,0,0.0024855068067390915,0.007098744224739473,0,0,0,0,4.436144535377433e-4,0
LU8,LU8_O20_24,3750,0,0,0,0,9.623507520412404e-4,0,0,0.005444595910390644,0.001002248209659701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.333417119770406e-7,0,0,0,0,0,0,0,0.013048234043040752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2039050809764174e-4,0,0,9.284612282103486e-5,0,0,7.622005900907084e-4,0,0,0,0,0,0,0.24245451750805924,0,2.4020355198250287e-4,0,0,0.008290042179173647,0,0,0,0,0,0.01565682959172183,0,0.031194003239915533,0.01770027707205789,0,0,0,0.0043455967406567765,0,0,0,0,0,0,0,0,0,0,3.764656858979091e-4,0,1.2745366011989592e-4,0.0031285394434853874,0,0,0,0,0,0,0.13457216570497335,0,0,0,0.003594018517442936,0,0,0,0.002423504980656331,0.007040346039269255,0,0,0,0,3.867674515284202e-4,0
LU8,LU8_O20_24,4000,0,0,0,0,8.45816090661256e-4,0,0,0.005189297298098378,0.0012631659728128786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84139932870295e-5,0,0,0,0,0,0,0,0.011468174451891414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.400050541775229e-4,0,0,8.160303763567608e-5,0,0,8.600800914810982e-4,0,0,0,0,0,0,0.22395442623042705,0,3.154213557187312e-4,0,0,0.007286169884039421,0,0,0,0,0,0.01475250464129766,0,0.032439395226232036,0.03342271329125371,0,0,0,0.003819372135342913,0,0,0,0,0,0,0,0,0,0,3.3087804424621287e-4,0,1.908596285042161e-4,0.0029338448783393953,0,0,0,0,0,0,0.1304831177431505,0,0,0,0.003568777220678722,0,0,0,0.002282207365679858,0.007292386682029965,0,0,0,0,3.3993233044490433e-4,0
LU8,LU8_O20_24,4250,0,0,0,0,7.492350145649862e-4,0,0,0.005085901921573895,0.0012256525369753505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.631135737536173e-5,0,0,0,0,0,0,0,0.01015865972209064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001546425931549196,0,0,7.457959212281664e-5,0,0,8.80564394974349e-4,0,0,0,0,0,0,0.20718898631761792,0,3.218805140726419e-4,0,0,0.006454185087591997,0,0,0,0,0,0.01402069561490196,0,0.03284917408145099,0.04810670265410023,0,0,0,0.003383250057604787,0,0,0,0,0,0,0,0,0,0,2.930961222388591e-4,0,2.930874746649493e-4,0.002765713108949626,0,0,0,0,4.566125974262585e-4,0,0.12668869685979547,0,0,0,0.004081897083906379,0,0,0,0.0020992962683970603,0.007350776202908384,0,0,0,0,3.011165280065581e-4,0
LU8,LU8_O20_24,4500,0,0,0,0,6.682991333619882e-4,0,0,0.00482495896490043,0.0011703902115230435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4549328029258054e-5,0,0,0,0,0,0,0,0.009061273641000735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002523260437301049,0,0,6.974538003937762e-5,0,0,9.214080052601411e-4,0,0,0,0,0,0,0.19263046573568898,0,2.8710947088578665e-4,0,0,0.005756973735537392,0,0,0,0,0,0.013223918989260584,0,0.034512734258152496,0.06158915369382682,0,0,0,0.0030177755143450547,0,0,0,0,0,0,0,0,0,0,2.614345040957763e-4,0,3.8591195779224516e-4,0.0026551743714189418,0,0,0,0,4.0728716251910694e-4,0,0.12100562661087325,0,0,0,0.003983743326914711,0,0,0,0.0019204128868958667,0.007487019675232726,5.464577116432594e-5,0,0,0,2.685885080058537e-4,0
LU8,LU8_O20_24,4750,0,0,0,0,5.998031003027207e-4,0,0,0.004545887889984565,0.0010569053196211463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3058122663378296e-5,0,0,0,0,0,0,0,0.008132555844000583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003604536269237652,0,0,7.434716517683232e-5,0,0,9.256113012102932e-4,0,0,0,0,0,0,0.17934052962525288,0,2.5768273841272573e-4,0,0,0.007294310864286211,0,0,0,0,0,0.012417443846367877,0,0.033423885653554905,0.07508507037701465,0,0,0,0.0027084744228470597,0,0,0,0,0,0,0,0,0,0,2.3463927791421253e-4,0,4.3167167705406836e-4,0.0025060718671812933,0,0,0,0,3.655430489091119e-4,0,0.1141461534411917,0,0,0,0.0038718337449641423,0,0,0,0.0018155839760722458,0.0076801809564760555,6.617936749726004e-5,0,0,0,2.4106004596647027e-4,0
LU8,LU8_O20_24,5000,0,0,0,0,5.540613350926522e-4,0,0,0.0043323657798806136,9.90957742029756e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1784955703699062e-5,0,0,0,0,0,0,0,0.007339631649210619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004685550243597146,0,0,4.2763050515649907e-4,0,0,8.733262645880027e-4,0,0,0,0,0,0,0.16621120868080028,0,2.604973648401375e-4,0,0,0.008539684945119643,0,0,0,0,0,0.01170104169778827,0,0.030277926302715103,0.08695821820807306,0,0,0,0.0024443981666195025,0,0,0,0,0,0,0,0,0,0,2.117619483175795e-4,0,4.7624713511820515e-4,0.0023847133419685053,0,0,0,0,5.903677691589762e-4,0,0.11051087036045451,0,0,1.9554438888788372e-4,0.0038415078947989967,0,0,0,0.0016937708115888452,0.007582293874389581,7.94771489678731e-5,0,0,0,2.1755669148474218e-4,0
