array,site,camera_days,species,detections,presence
LU14,LU14_110,341,moose,0,0
LU14,LU14_110,341,red fox,0,0
LU14,LU14_110,341,red squirrel,3,1
LU14,LU14_110,341,snowshoe hare,6,1
LU14,LU14_110,341,white-tailed deer,0,0
LU14,LU14_110,341,wolverine,0,0
LU14,LU14_114,367,black bear,2,1
LU14,LU14_114,367,caribou,0,0
LU14,LU14_114,367,cougar,0,0
LU14,LU14_114,367,coyote,0,0
LU14,LU14_114,367,fisher,0,0
LU14,LU14_114,367,grey wolf,0,0
LU14,LU14_114,367,lynx,3,1
LU14,LU14_114,367,moose,2,1
LU14,LU14_114,367,red fox,0,0
LU14,LU14_114,367,red squirrel,3,1
LU14,LU14_114,367,snowshoe hare,17,1
LU14,LU14_114,367,white-tailed deer,0,0
LU14,LU14_114,367,wolverine,0,0
LU14,LU14_115,367,black bear,11,1
LU14,LU14_115,367,caribou,0,0
LU14,LU14_115,367,cougar,0,0
LU14,LU14_115,367,coyote,0,0
LU14,LU14_115,367,fisher,1,1
LU14,LU14_115,367,grey wolf,7,1
LU14,LU14_115,367,lynx,24,1
LU14,LU14_115,367,moose,2,1
LU14,LU14_115,367,red fox,0,0
LU14,LU14_115,367,red squirrel,11,1
LU14,LU14_115,367,snowshoe hare,7,1
LU14,LU14_115,367,white-tailed deer,0,0
LU14,LU14_115,367,wolverine,0,0
LU14,LU14_120,368,black bear,2,1
LU14,LU14_120,368,caribou,0,0
LU14,LU14_120,368,cougar,0,0
LU14,LU14_120,368,coyote,0,0
LU14,LU14_120,368,fisher,2,1
LU14,LU14_120,368,grey wolf,1,1
LU14,LU14_120,368,lynx,1,1
LU14,LU14_120,368,moose,3,1
LU14,LU14_120,368,red fox,0,0
LU14,LU14_120,368,red squirrel,24,1
LU14,LU14_120,368,snowshoe hare,11,1
LU14,LU14_120,368,white-tailed deer,0,0
LU14,LU14_120,368,wolverine,0,0
LU14,LU14_121,368,black bear,1,1
LU14,LU14_121,368,caribou,0,0
LU14,LU14_121,368,cougar,0,0
LU14,LU14_121,368,coyote,0,0
LU14,LU14_121,368,fisher,1,1
LU14,LU14_121,368,grey wolf,4,1
LU14,LU14_121,368,lynx,0,0
LU14,LU14_121,368,moose,4,1
LU14,LU14_121,368,red fox,0,0
LU14,LU14_121,368,red squirrel,15,1
LU14,LU14_121,368,snowshoe hare,0,0
LU14,LU14_121,368,white-tailed deer,0,0
LU14,LU14_121,368,wolverine,0,0
LU14,LU14_131,367,black bear,15,1
LU14,LU14_131,367,caribou,0,0
LU14,LU14_131,367,cougar,0,0
LU14,LU14_131,367,coyote,0,0
LU14,LU14_131,367,fisher,1,1
LU14,LU14_131,367,grey wolf,4,1
LU14,LU14_131,367,lynx,12,1
LU14,LU14_131,367,moose,2,1
LU14,LU14_131,367,red fox,0,0
LU14,LU14_131,367,red squirrel,9,1
LU14,LU14_131,367,snowshoe hare,13,1
LU14,LU14_131,367,white-tailed deer,0,0
LU14,LU14_131,367,wolverine,0,0
LU14,LU14_135,367,black bear,3,1
LU14,LU14_135,367,caribou,0,0
LU14,LU14_135,367,cougar,0,0
LU14,LU14_135,367,coyote,0,0
LU14,LU14_135,367,fisher,1,1
LU14,LU14_135,367,grey wolf,2,1
LU14,LU14_135,367,lynx,0,0
LU14,LU14_135,367,moose,0,0
LU14,LU14_135,367,red fox,0,0
LU14,LU14_135,367,red squirrel,3,1
LU14,LU14_135,367,snowshoe hare,2,1
LU14,LU14_135,367,white-tailed deer,0,0
LU14,LU14_135,367,wolverine,0,0
LU14,LU14_16,361,black bear,3,1
LU14,LU14_16,361,caribou,0,0
LU14,LU14_16,361,cougar,0,0
LU14,LU14_16,361,coyote,0,0
LU14,LU14_16,361,fisher,0,0
LU14,LU14_16,361,grey wolf,1,1
LU14,LU14_16,361,lynx,5,1
LU14,LU14_16,361,moose,0,0
LU14,LU14_16,361,red fox,0,0
LU14,LU14_16,361,red squirrel,38,1
LU14,LU14_16,361,snowshoe hare,62,1
LU14,LU14_16,361,white-tailed deer,0,0
LU14,LU14_16,361,wolverine,0,0
LU14,LU14_17,347,black bear,10,1
LU14,LU14_17,347,caribou,0,0
LU14,LU14_17,347,cougar,0,0
LU14,LU14_17,347,coyote,0,0
LU14,LU14_17,347,fisher,0,0
LU14,LU14_17,347,grey wolf,1,1
LU14,LU14_17,347,lynx,2,1
LU14,LU14_17,347,moose,4,1
LU14,LU14_17,347,red fox,0,0
LU14,LU14_17,347,red squirrel,0,0
LU14,LU14_17,347,snowshoe hare,16,1
LU14,LU14_17,347,white-tailed deer,0,0
LU14,LU14_17,347,wolverine,0,0
LU14,LU14_19,367,black bear,9,1
LU14,LU14_19,367,caribou,0,0
LU14,LU14_19,367,cougar,0,0
LU14,LU14_19,367,coyote,5,1
LU14,LU14_19,367,fisher,5,1
LU14,LU14_19,367,grey wolf,0,0
LU14,LU14_19,367,lynx,2,1
LU14,LU14_19,367,moose,0,0
LU14,LU14_19,367,red fox,0,0
LU14,LU14_19,367,red squirrel,4,1
LU14,LU14_19,367,snowshoe hare,75,1
LU14,LU14_19,367,white-tailed deer,1,1
LU14,LU14_19,367,wolverine,0,0
LU14,LU14_20,367,black bear,13,1
LU14,LU14_20,367,caribou,0,0
LU14,LU14_20,367,cougar,0,0
LU14,LU14_20,367,coyote,0,0
LU14,LU14_20,367,fisher,4,1
LU14,LU14_20,367,grey wolf,1,1
LU14,LU14_20,367,lynx,0,0
LU14,LU14_20,367,moose,0,0
LU14,LU14_20,367,red fox,0,0
LU14,LU14_20,367,red squirrel,0,0
LU14,LU14_20,367,snowshoe hare,1,1
LU14,LU14_20,367,white-tailed deer,1,1
LU14,LU14_20,367,wolverine,0,0
LU14,LU14_250,361,black bear,3,1
LU14,LU14_250,361,caribou,0,0
LU14,LU14_250,361,cougar,0,0
LU14,LU14_250,361,coyote,0,0
LU14,LU14_250,361,fisher,3,1
LU14,LU14_250,361,grey wolf,1,1
LU14,LU14_250,361,lynx,2,1
LU14,LU14_250,361,moose,1,1
LU14,LU14_250,361,red fox,0,0
LU14,LU14_250,361,red squirrel,26,1
LU14,LU14_250,361,snowshoe hare,0,0
LU14,LU14_250,361,white-tailed deer,4,1
LU14,LU14_250,361,wolverine,2,1
LU14,LU14_3,367,black bear,36,1
LU14,LU14_3,367,caribou,0,0
LU14,LU14_3,367,cougar,0,0
LU14,LU14_3,367,coyote,0,0
LU14,LU14_3,367,fisher,1,1
LU14,LU14_3,367,grey wolf,2,1
LU14,LU14_3,367,lynx,0,0
LU14,LU14_3,367,moose,0,0
LU14,LU14_3,367,red fox,0,0
LU14,LU14_3,367,red squirrel,1,1
LU14,LU14_3,367,snowshoe hare,2,1
LU14,LU14_3,367,white-tailed deer,2,1
LU14,LU14_3,367,wolverine,0,0
LU14,LU14_30,367,black bear,1,1
LU14,LU14_30,367,caribou,0,0
LU14,LU14_30,367,cougar,0,0
LU14,LU14_30,367,coyote,0,0
LU14,LU14_30,367,fisher,2,1
LU14,LU14_30,367,grey wolf,0,0
LU14,LU14_30,367,lynx,0,0
LU14,LU14_30,367,moose,2,1
LU14,LU14_30,367,red fox,0,0
LU14,LU14_30,367,red squirrel,1,1
LU14,LU14_30,367,snowshoe hare,0,0
LU14,LU14_30,367,white-tailed deer,0,0
LU14,LU14_30,367,wolverine,0,0
LU14,LU14_31,367,black bear,15,1
LU14,LU14_31,367,caribou,0,0
LU14,LU14_31,367,cougar,0,0
LU14,LU14_31,367,coyote,0,0
LU14,LU14_31,367,fisher,0,0
LU14,LU14_31,367,grey wolf,0,0
LU14,LU14_31,367,lynx,2,1
LU14,LU14_31,367,moose,0,0
LU14,LU14_31,367,red fox,0,0
LU14,LU14_31,367,red squirrel,48,1
LU14,LU14_31,367,snowshoe hare,36,1
LU14,LU14_31,367,white-tailed deer,0,0
LU14,LU14_31,367,wolverine,0,0
LU14,LU14_33,361,black bear,7,1
LU14,LU14_33,361,caribou,0,0
LU14,LU14_33,361,cougar,0,0
LU14,LU14_33,361,coyote,0,0
LU14,LU14_33,361,fisher,3,1
LU14,LU14_33,361,grey wolf,0,0
LU14,LU14_33,361,lynx,0,0
LU14,LU14_33,361,moose,3,1
LU14,LU14_33,361,red fox,0,0
LU14,LU14_33,361,red squirrel,2,1
LU14,LU14_33,361,snowshoe hare,2,1
LU14,LU14_33,361,white-tailed deer,0,0
LU14,LU14_33,361,wolverine,0,0
LU14,LU14_37,360,black bear,17,1
LU14,LU14_37,360,caribou,0,0
LU14,LU14_37,360,cougar,0,0
LU14,LU14_37,360,coyote,0,0
LU14,LU14_37,360,fisher,0,0
LU14,LU14_37,360,grey wolf,0,0
LU14,LU14_37,360,lynx,0,0
LU14,LU14_37,360,moose,5,1
LU14,LU14_37,360,red fox,0,0
LU14,LU14_37,360,red squirrel,6,1
LU14,LU14_37,360,snowshoe hare,5,1
LU14,LU14_37,360,white-tailed deer,6,1
LU14,LU14_37,360,wolverine,0,0
LU14,LU14_47,367,black bear,7,1
LU14,LU14_47,367,caribou,0,0
LU14,LU14_47,367,cougar,0,0
LU14,LU14_47,367,coyote,0,0
LU14,LU14_47,367,fisher,6,1
LU14,LU14_47,367,grey wolf,1,1
LU14,LU14_47,367,lynx,0,0
LU14,LU14_47,367,moose,0,0
LU14,LU14_47,367,red fox,0,0
LU14,LU14_47,367,red squirrel,27,1
LU14,LU14_47,367,snowshoe hare,3,1
LU14,LU14_47,367,white-tailed deer,9,1
LU14,LU14_47,367,wolverine,1,1
LU14,LU14_48,367,black bear,18,1
LU14,LU14_48,367,caribou,0,0
LU14,LU14_48,367,cougar,0,0
LU14,LU14_48,367,coyote,0,0
LU14,LU14_48,367,fisher,0,0
LU14,LU14_48,367,grey wolf,0,0
LU14,LU14_48,367,lynx,0,0
LU14,LU14_48,367,moose,3,1
LU14,LU14_48,367,red fox,0,0
LU14,LU14_48,367,red squirrel,31,1
LU14,LU14_48,367,snowshoe hare,0,0
LU14,LU14_48,367,white-tailed deer,2,1
LU14,LU14_48,367,wolverine,0,0
LU14,LU14_49,367,black bear,12,1
LU14,LU14_49,367,caribou,0,0
LU14,LU14_49,367,cougar,0,0
LU14,LU14_49,367,coyote,0,0
LU14,LU14_49,367,fisher,1,1
LU14,LU14_49,367,grey wolf,0,0
LU14,LU14_49,367,lynx,0,0
LU14,LU14_49,367,moose,1,1
LU14,LU14_49,367,red fox,0,0
LU14,LU14_49,367,red squirrel,0,0
LU14,LU14_49,367,snowshoe hare,7,1
LU14,LU14_49,367,white-tailed deer,4,1
LU14,LU14_49,367,wolverine,0,0
LU14,LU14_51,361,black bear,18,1
LU14,LU14_51,361,caribou,0,0
LU14,LU14_51,361,cougar,0,0
LU14,LU14_51,361,coyote,0,0
LU14,LU14_51,361,fisher,4,1
LU14,LU14_51,361,grey wolf,3,1
LU14,LU14_51,361,lynx,2,1
LU14,LU14_51,361,moose,5,1
LU14,LU14_51,361,red fox,0,0
LU14,LU14_51,361,red squirrel,49,1
LU14,LU14_51,361,snowshoe hare,16,1
LU14,LU14_51,361,white-tailed deer,2,1
LU14,LU14_51,361,wolverine,0,0
LU14,LU14_54,366,black bear,47,1
LU14,LU14_54,366,caribou,0,0
LU14,LU14_54,366,cougar,0,0
LU14,LU14_54,366,coyote,3,1
LU14,LU14_54,366,fisher,3,1
LU14,LU14_54,366,grey wolf,0,0
LU14,LU14_54,366,lynx,0,0
LU14,LU14_54,366,moose,5,1
LU14,LU14_54,366,red fox,0,0
LU14,LU14_54,366,red squirrel,0,0
LU14,LU14_54,366,snowshoe hare,1,1
LU14,LU14_54,366,white-tailed deer,0,0
LU14,LU14_54,366,wolverine,0,0
LU14,LU14_56,361,black bear,3,1
LU14,LU14_56,361,caribou,0,0
LU14,LU14_56,361,cougar,0,0
LU14,LU14_56,361,coyote,0,0
LU14,LU14_56,361,fisher,8,1
LU14,LU14_56,361,grey wolf,0,0
LU14,LU14_56,361,lynx,9,1
LU14,LU14_56,361,moose,7,1
LU14,LU14_56,361,red fox,0,0
LU14,LU14_56,361,red squirrel,22,1
LU14,LU14_56,361,snowshoe hare,14,1
LU14,LU14_56,361,white-tailed deer,1,1
LU14,LU14_56,361,wolverine,1,1
LU14,LU14_61,367,black bear,2,1
LU14,LU14_61,367,caribou,0,0
LU14,LU14_61,367,cougar,0,0
LU14,LU14_61,367,coyote,2,1
LU14,LU14_61,367,fisher,9,1
LU14,LU14_61,367,grey wolf,0,0
LU14,LU14_61,367,lynx,4,1
LU14,LU14_61,367,moose,4,1
LU14,LU14_61,367,red fox,0,0
LU14,LU14_61,367,red squirrel,12,1
LU14,LU14_61,367,snowshoe hare,10,1
LU14,LU14_61,367,white-tailed deer,0,0
LU14,LU14_61,367,wolverine,1,1
LU14,LU14_62,343,black bear,4,1
LU14,LU14_62,343,caribou,0,0
LU14,LU14_62,343,cougar,0,0
LU14,LU14_62,343,coyote,0,0
LU14,LU14_62,343,fisher,0,0
LU14,LU14_62,343,grey wolf,1,1
LU14,LU14_62,343,lynx,1,1
LU14,LU14_62,343,moose,10,1
LU14,LU14_62,343,red fox,0,0
LU14,LU14_62,343,red squirrel,0,0
LU14,LU14_62,343,snowshoe hare,4,1
LU14,LU14_62,343,white-tailed deer,0,0
LU14,LU14_62,343,wolverine,0,0
LU14,LU14_63,367,black bear,25,1
LU14,LU14_63,367,caribou,0,0
LU14,LU14_63,367,cougar,0,0
LU14,LU14_63,367,coyote,0,0
LU14,LU14_63,367,fisher,1,1
LU14,LU14_63,367,grey wolf,1,1
LU14,LU14_63,367,lynx,1,1
LU14,LU14_63,367,moose,0,0
LU14,LU14_63,367,red fox,0,0
LU14,LU14_63,367,red squirrel,31,1
LU14,LU14_63,367,snowshoe hare,1,1
LU14,LU14_63,367,white-tailed deer,0,0
LU14,LU14_63,367,wolverine,0,0
LU14,LU14_66,134,black bear,0,0
LU14,LU14_66,134,caribou,0,0
LU14,LU14_66,134,cougar,0,0
LU14,LU14_66,134,coyote,2,1
LU14,LU14_66,134,fisher,0,0
LU14,LU14_66,134,grey wolf,0,0
LU14,LU14_66,134,lynx,0,0
LU14,LU14_66,134,moose,1,1
LU14,LU14_66,134,red fox,0,0
LU14,LU14_66,134,red squirrel,1,1
LU14,LU14_66,134,snowshoe hare,0,0
LU14,LU14_66,134,white-tailed deer,0,0
LU14,LU14_66,134,wolverine,0,0
LU14,LU14_7,367,black bear,4,1
LU14,LU14_7,367,caribou,1,1
LU14,LU14_7,367,cougar,0,0
LU14,LU14_7,367,coyote,3,1
LU14,LU14_7,367,fisher,1,1
LU14,LU14_7,367,grey wolf,0,0
LU14,LU14_7,367,lynx,1,1
LU14,LU14_7,367,moose,0,0
LU14,LU14_7,367,red fox,0,0
LU14,LU14_7,367,red squirrel,4,1
LU14,LU14_7,367,snowshoe hare,8,1
LU14,LU14_7,367,white-tailed deer,0,0
LU14,LU14_7,367,wolverine,0,0
LU14,LU14_70,186,black bear,0,0
LU14,LU14_70,186,caribou,0,0
LU14,LU14_70,186,cougar,0,0
LU14,LU14_70,186,coyote,0,0
LU14,LU14_70,186,fisher,0,0
LU14,LU14_70,186,grey wolf,2,1
LU14,LU14_70,186,lynx,2,1
LU14,LU14_70,186,moose,0,0
LU14,LU14_70,186,red fox,0,0
LU14,LU14_70,186,red squirrel,17,1
LU14,LU14_70,186,snowshoe hare,24,1
LU14,LU14_70,186,white-tailed deer,0,0
LU14,LU14_70,186,wolverine,0,0
LU14,LU14_71,360,black bear,8,1
LU14,LU14_71,360,caribou,0,0
LU14,LU14_71,360,cougar,0,0
LU14,LU14_71,360,coyote,0,0
LU14,LU14_71,360,fisher,0,0
LU14,LU14_71,360,grey wolf,0,0
LU14,LU14_71,360,lynx,0,0
LU14,LU14_71,360,moose,0,0
LU14,LU14_71,360,red fox,0,0
LU14,LU14_71,360,red squirrel,0,0
LU14,LU14_71,360,snowshoe hare,0,0
LU14,LU14_71,360,white-tailed deer,0,0
LU14,LU14_71,360,wolverine,0,0
LU14,LU14_72,345,black bear,19,1
LU14,LU14_72,345,caribou,0,0
LU14,LU14_72,345,cougar,0,0
LU14,LU14_72,345,coyote,0,0
LU14,LU14_72,345,fisher,0,0
LU14,LU14_72,345,grey wolf,1,1
LU14,LU14_72,345,lynx,2,1
LU14,LU14_72,345,moose,8,1
LU14,LU14_72,345,red fox,0,0
LU14,LU14_72,345,red squirrel,0,0
LU14,LU14_72,345,snowshoe hare,0,0
LU14,LU14_72,345,white-tailed deer,0,0
LU14,LU14_72,345,wolverine,0,0
LU14,LU14_74,362,black bear,9,1
LU14,LU14_74,362,caribou,0,0
LU14,LU14_74,362,cougar,0,0
LU14,LU14_74,362,coyote,0,0
LU14,LU14_74,362,fisher,0,0
LU14,LU14_74,362,grey wolf,8,1
LU14,LU14_74,362,lynx,12,1
LU14,LU14_74,362,moose,4,1
LU14,LU14_74,362,red fox,0,0
LU14,LU14_74,362,red squirrel,21,1
LU14,LU14_74,362,snowshoe hare,5,1
LU14,LU14_74,362,white-tailed deer,1,1
LU14,LU14_74,362,wolverine,2,1
LU14,LU14_75,361,black bear,9,1
LU14,LU14_75,361,caribou,0,0
LU14,LU14_75,361,cougar,0,0
LU14,LU14_75,361,coyote,1,1
LU14,LU14_75,361,fisher,0,0
LU14,LU14_75,361,grey wolf,2,1
LU14,LU14_75,361,lynx,1,1
LU14,LU14_75,361,moose,2,1
LU14,LU14_75,361,red fox,0,0
LU14,LU14_75,361,red squirrel,19,1
LU14,LU14_75,361,snowshoe hare,14,1
LU14,LU14_75,361,white-tailed deer,0,0
LU14,LU14_75,361,wolverine,0,0
LU14,LU14_76,362,black bear,6,1
LU14,LU14_76,362,caribou,0,0
LU14,LU14_76,362,cougar,0,0
LU14,LU14_76,362,coyote,2,1
LU14,LU14_76,362,fisher,2,1
LU14,LU14_76,362,grey wolf,10,1
LU14,LU14_76,362,lynx,2,1
LU14,LU14_76,362,moose,2,1
LU14,LU14_76,362,red fox,0,0
LU14,LU14_76,362,red squirrel,13,1
LU14,LU14_76,362,snowshoe hare,0,0
LU14,LU14_76,362,white-tailed deer,1,1
LU14,LU14_76,362,wolverine,0,0
LU14,LU14_78,361,black bear,2,1
LU14,LU14_78,361,caribou,0,0
LU14,LU14_78,361,cougar,0,0
LU14,LU14_78,361,coyote,1,1
LU14,LU14_78,361,fisher,0,0
LU14,LU14_78,361,grey wolf,0,0
LU14,LU14_78,361,lynx,0,0
LU14,LU14_78,361,moose,4,1
LU14,LU14_78,361,red fox,0,0
LU14,LU14_78,361,red squirrel,7,1
LU14,LU14_78,361,snowshoe hare,0,0
LU14,LU14_78,361,white-tailed deer,8,1
LU14,LU14_78,361,wolverine,0,0
LU14,LU14_8,363,black bear,25,1
LU14,LU14_8,363,caribou,0,0
LU14,LU14_8,363,cougar,0,0
LU14,LU14_8,363,coyote,6,1
LU14,LU14_8,363,fisher,8,1
LU14,LU14_8,363,grey wolf,0,0
LU14,LU14_8,363,lynx,6,1
LU14,LU14_8,363,moose,3,1
LU14,LU14_8,363,red fox,0,0
LU14,LU14_8,363,red squirrel,32,1
LU14,LU14_8,363,snowshoe hare,12,1
LU14,LU14_8,363,white-tailed deer,2,1
LU14,LU14_8,363,wolverine,0,0
LU14,LU14_80,361,black bear,35,1
LU14,LU14_80,361,caribou,0,0
LU14,LU14_80,361,cougar,0,0
LU14,LU14_80,361,coyote,1,1
LU14,LU14_80,361,fisher,13,1
LU14,LU14_80,361,grey wolf,2,1
LU14,LU14_80,361,lynx,4,1
LU14,LU14_80,361,moose,8,1
LU14,LU14_80,361,red fox,0,0
LU14,LU14_80,361,red squirrel,6,1
LU14,LU14_80,361,snowshoe hare,0,0
LU14,LU14_80,361,white-tailed deer,4,1
LU14,LU14_80,361,wolverine,0,0
LU14,LU14_84,309,black bear,7,1
LU14,LU14_84,309,caribou,0,0
LU14,LU14_84,309,cougar,0,0
LU14,LU14_84,309,coyote,0,0
LU14,LU14_84,309,fisher,1,1
LU14,LU14_84,309,grey wolf,1,1
LU14,LU14_84,309,lynx,1,1
LU14,LU14_84,309,moose,1,1
LU14,LU14_84,309,red fox,0,0
LU14,LU14_84,309,red squirrel,1,1
LU14,LU14_84,309,snowshoe hare,1,1
LU14,LU14_84,309,white-tailed deer,0,0
LU14,LU14_84,309,wolverine,0,0
LU14,LU14_85,361,black bear,11,1
LU14,LU14_85,361,caribou,1,1
LU14,LU14_85,361,cougar,0,0
LU14,LU14_85,361,coyote,1,1
LU14,LU14_85,361,fisher,0,0
LU14,LU14_85,361,grey wolf,0,0
LU14,LU14_85,361,lynx,1,1
LU14,LU14_85,361,moose,0,0
LU14,LU14_85,361,red fox,1,1
LU14,LU14_85,361,red squirrel,1,1
LU14,LU14_85,361,snowshoe hare,0,0
LU14,LU14_85,361,white-tailed deer,0,0
LU14,LU14_85,361,wolverine,1,1
LU14,LU14_86,367,black bear,9,1
LU14,LU14_86,367,caribou,0,0
LU14,LU14_86,367,cougar,0,0
LU14,LU14_86,367,coyote,0,0
LU14,LU14_86,367,fisher,0,0
LU14,LU14_86,367,grey wolf,0,0
LU14,LU14_86,367,lynx,3,1
LU14,LU14_86,367,moose,4,1
LU14,LU14_86,367,red fox,0,0
LU14,LU14_86,367,red squirrel,5,1
LU14,LU14_86,367,snowshoe hare,0,0
LU14,LU14_86,367,white-tailed deer,5,1
LU14,LU14_86,367,wolverine,0,0
LU14,LU14_88,334,black bear,7,1
LU14,LU14_88,334,caribou,0,0
LU14,LU14_88,334,cougar,0,0
LU14,LU14_88,334,coyote,1,1
LU14,LU14_88,334,fisher,3,1
LU14,LU14_88,334,grey wolf,1,1
LU14,LU14_88,334,lynx,1,1
LU14,LU14_88,334,moose,7,1
LU14,LU14_88,334,red fox,1,1
LU14,LU14_88,334,red squirrel,5,1
LU14,LU14_88,334,snowshoe hare,14,1
LU14,LU14_88,334,white-tailed deer,1,1
LU14,LU14_88,334,wolverine,0,0
LU14,LU14_9,367,black bear,17,1
LU14,LU14_9,367,caribou,0,0
LU14,LU14_9,367,cougar,0,0
LU14,LU14_9,367,coyote,3,1
LU14,LU14_9,367,fisher,3,1
LU14,LU14_9,367,grey wolf,0,0
LU14,LU14_9,367,lynx,0,0
LU14,LU14_9,367,moose,1,1
LU14,LU14_9,367,red fox,1,1
LU14,LU14_9,367,red squirrel,23,1
LU14,LU14_9,367,snowshoe hare,12,1
LU14,LU14_9,367,white-tailed deer,1,1
LU14,LU14_9,367,wolverine,0,0
LU14,LU14_91,367,black bear,6,1
LU14,LU14_91,367,caribou,0,0
LU14,LU14_91,367,cougar,0,0
LU14,LU14_91,367,coyote,0,0
LU14,LU14_91,367,fisher,0,0
LU14,LU14_91,367,grey wolf,1,1
LU14,LU14_91,367,lynx,1,1
LU14,LU14_91,367,moose,6,1
LU14,LU14_91,367,red fox,0,0
LU14,LU14_91,367,red squirrel,47,1
LU14,LU14_91,367,snowshoe hare,6,1
LU14,LU14_91,367,white-tailed deer,0,0
LU14,LU14_91,367,wolverine,0,0
LU14,LU14_92,368,black bear,16,1
LU14,LU14_92,368,caribou,1,1
LU14,LU14_92,368,cougar,0,0
LU14,LU14_92,368,coyote,0,0
LU14,LU14_92,368,fisher,1,1
LU14,LU14_92,368,grey wolf,0,0
LU14,LU14_92,368,lynx,3,1
LU14,LU14_92,368,moose,2,1
LU14,LU14_92,368,red fox,0,0
LU14,LU14_92,368,red squirrel,3,1
LU14,LU14_92,368,snowshoe hare,2,1
LU14,LU14_92,368,white-tailed deer,2,1
LU14,LU14_92,368,wolverine,0,0
LU14,LU14_96,367,black bear,18,1
LU14,LU14_96,367,caribou,0,0
LU14,LU14_96,367,cougar,0,0
LU14,LU14_96,367,coyote,1,1
LU14,LU14_96,367,fisher,1,1
LU14,LU14_96,367,grey wolf,2,1
LU14,LU14_96,367,lynx,1,1
LU14,LU14_96,367,moose,9,1
LU14,LU14_96,367,red fox,0,0
LU14,LU14_96,367,red squirrel,2,1
LU14,LU14_96,367,snowshoe hare,1,1
LU14,LU14_96,367,white-tailed deer,6,1
LU14,LU14_96,367,wolverine,0,0
LU14,LU14_97,368,black bear,8,1
LU14,LU14_97,368,caribou,0,0
LU14,LU14_97,368,cougar,0,0
LU14,LU14_97,368,coyote,0,0
LU14,LU14_97,368,fisher,1,1
LU14,LU14_97,368,grey wolf,0,0
LU14,LU14_97,368,lynx,0,0
LU14,LU14_97,368,moose,1,1
LU14,LU14_97,368,red fox,0,0
LU14,LU14_97,368,red squirrel,0,0
LU14,LU14_97,368,snowshoe hare,13,1
LU14,LU14_97,368,white-tailed deer,2,1
LU14,LU14_97,368,wolverine,0,0
LU16,LU16_15,361,black bear,5,1
LU16,LU16_15,361,caribou,0,0
LU16,LU16_15,361,cougar,0,0
LU16,LU16_15,361,coyote,15,1
LU16,LU16_15,361,fisher,0,0
LU16,LU16_15,361,grey wolf,0,0
LU16,LU16_15,361,lynx,10,1
LU16,LU16_15,361,moose,7,1
LU16,LU16_15,361,red fox,0,0
LU16,LU16_15,361,red squirrel,14,1
LU16,LU16_15,361,snowshoe hare,59,1
LU16,LU16_15,361,white-tailed deer,0,0
LU16,LU16_15,361,wolverine,0,0
LU16,LU16_2,364,black bear,1,1
LU16,LU16_2,364,caribou,0,0
LU16,LU16_2,364,cougar,0,0
LU16,LU16_2,364,coyote,2,1
LU16,LU16_2,364,fisher,0,0
LU16,LU16_2,364,grey wolf,0,0
LU16,LU16_2,364,lynx,7,1
LU16,LU16_2,364,moose,2,1
LU16,LU16_2,364,red fox,0,0
LU16,LU16_2,364,red squirrel,9,1
LU16,LU16_2,364,snowshoe hare,54,1
LU16,LU16_2,364,white-tailed deer,0,0
LU16,LU16_2,364,wolverine,0,0
LU16,LU16_20,364,black bear,14,1
LU16,LU16_20,364,caribou,0,0
LU16,LU16_20,364,cougar,0,0
LU16,LU16_20,364,coyote,11,1
LU16,LU16_20,364,fisher,0,0
LU16,LU16_20,364,grey wolf,0,0
LU16,LU16_20,364,lynx,5,1
LU16,LU16_20,364,moose,1,1
LU16,LU16_20,364,red fox,0,0
LU16,LU16_20,364,red squirrel,44,1
LU16,LU16_20,364,snowshoe hare,82,1
LU16,LU16_20,364,white-tailed deer,0,0
LU16,LU16_20,364,wolverine,0,0
LU16,LU16_200,364,black bear,25,1
LU16,LU16_200,364,caribou,0,0
LU16,LU16_200,364,cougar,0,0
LU16,LU16_200,364,coyote,13,1
LU16,LU16_200,364,fisher,2,1
LU16,LU16_200,364,grey wolf,0,0
LU16,LU16_200,364,lynx,17,1
LU16,LU16_200,364,moose,2,1
LU16,LU16_200,364,red fox,0,0
LU16,LU16_200,364,red squirrel,3,1
LU16,LU16_200,364,snowshoe hare,177,1
LU16,LU16_200,364,white-tailed deer,2,1
LU16,LU16_200,364,wolverine,0,0
LU16,LU16_201,364,black bear,18,1
LU16,LU16_201,364,caribou,0,0
LU16,LU16_201,364,cougar,0,0
LU16,LU16_201,364,coyote,6,1
LU16,LU16_201,364,fisher,0,0
LU16,LU16_201,364,grey wolf,3,1
LU16,LU16_201,364,lynx,0,0
LU16,LU16_201,364,moose,3,1
LU16,LU16_201,364,red fox,0,0
LU16,LU16_201,364,red squirrel,2,1
LU16,LU16_201,364,snowshoe hare,1,1
LU16,LU16_201,364,white-tailed deer,3,1
LU16,LU16_201,364,wolverine,0,0
LU16,LU16_202,364,black bear,11,1
LU16,LU16_202,364,caribou,0,0
LU16,LU16_202,364,cougar,0,0
LU16,LU16_202,364,coyote,3,1
LU16,LU16_202,364,fisher,2,1
LU16,LU16_202,364,grey wolf,4,1
LU16,LU16_202,364,lynx,1,1
LU16,LU16_202,364,moose,1,1
LU16,LU16_202,364,red fox,0,0
LU16,LU16_202,364,red squirrel,8,1
LU16,LU16_202,364,snowshoe hare,11,1
LU16,LU16_202,364,white-tailed deer,0,0
